Name,Rank,Casinos,Provider,Market,Date,NameInternal,ProviderInternal
Rush Horses Go!,91,11,Inspired Gaming,HU,2021-02-12,rushhorsesgo,inspiredgaming
Star Settler,92,6,BF games,HU,2021-02-12,starsettler,bfgames
Sakura Fortune,93,13,Quickspin,HU,2021-02-12,sakurafortune,quickspin
Stunning Hot Remastered,94,6,BF games,HU,2021-02-12,stunninghotremastered,bfgames
Hoard Of Poseidon,95,12,Red Tiger,HU,2021-02-12,hoardofposeidon,redtiger
Rush Dogs Go!,96,12,Inspired Gaming,HU,2021-02-12,rushdogsgo,inspiredgaming
Tombstone,97,8,Nolimit City,HU,2021-02-12,tombstone,nolimitcity
Punk Rocker,98,8,Nolimit City,HU,2021-02-12,punkrocker,nolimitcity
Mustang Gold,99,21,Pragmatic Play,HU,2021-02-12,mustanggold,pragmaticplay
Clover Lady,100,7,Wazdan,HU,2021-02-12,cloverlady,wazdan
