Name,Rank,Casinos,Provider,Market,Date,NameInternal,ProviderInternal
Kingdoms Rise: Scorching Clouds,68,4,SUNFOX Games,MX,2021-02-12,kingdomsrisescorchingclouds,sunfoxgames
Gold Mermaid,69,4,MGA,MX,2021-02-12,goldmermaid,mga
Gift Shop,70,4,Play'n Go,MX,2021-02-12,giftshop,playngo
Buffalo Power Hold and Win,71,4,Playson,MX,2021-02-12,buffalopowerholdandwin,playson
Secrets Of The Temple,72,4,Red Rake,MX,2021-02-12,secretsofthetemple,redrake
Age of the Gods Norse King of Asgard,73,4,Ash Gaming,MX,2021-02-12,ageofthegodsnorsekingofasgard,ashgaming
Spring Tails,74,4,Betsoft,MX,2021-02-12,springtails,betsoft
Reel Gambler,75,4,Realistic,MX,2021-02-12,reelgambler,realistic
Retro Rush,76,4,Playtech Vikings,MX,2021-02-12,retrorush,playtechvikings
Rain Balls,77,4,Skywind Group,MX,2021-02-12,rainballs,skywindgroup
Tiki Vikings,78,4,JustForTheWin,MX,2021-02-12,tikivikings,justforthewin
Mustang Gold,79,5,Pragmatic Play,MX,2021-02-12,mustanggold,pragmaticplay
Secret Romance,80,5,Microgaming,MX,2021-02-12,secretromance,microgaming
Shields of Rome,81,5,Playtech,MX,2021-02-12,shieldsofrome,playtech
Fruit Awards,82,5,SYNOT,MX,2021-02-12,fruitawards,synot
Magic of Sahara,83,5,All41 Studios,MX,2021-02-12,magicofsahara,all41studios
1 Million Megaways BC,84,5,IronDog,MX,2021-02-12,1millionmegawaysbc,irondog
Divine Fortune Megaways,85,0,NetEnt,MX,2021-02-12,divinefortunemegaways,netent
Fast Money,86,0,EGT,MX,2021-02-12,fastmoney,egt
Pantry Plunder,87,0,SUNFOX Games,MX,2021-02-12,pantryplunder,sunfoxgames
Merlin's Magic Mirror,88,0,iSoftBet,MX,2021-02-12,merlinsmagicmirror,isoftbet
Respin Joker,89,0,SYNOT,MX,2021-02-12,respinjoker,synot
Butterfly Lovers,90,0,Wazdan,MX,2021-02-12,butterflylovers,wazdan
The Dalai Panda,91,0,iSoftBet,MX,2021-02-12,thedalaipanda,isoftbet
Ocean Rush,92,0,EGT,MX,2021-02-12,oceanrush,egt
Eastern Emeralds,93,0,Quickspin,MX,2021-02-12,easternemeralds,quickspin
Game of Luck,94,0,EGT,MX,2021-02-12,gameofluck,egt
Age of The Gods™ Prince of Olympus,95,0,Playtech,MX,2021-02-12,ageofthegodsprinceofolympus,playtech
Secrets of the Nile,96,0,Leap Gaming,MX,2021-02-12,secretsofthenile,leapgaming
Solar Queen,97,0,Playson,MX,2021-02-12,solarqueen,playson
Dream Date,98,0,Microgaming,MX,2021-02-12,dreamdate,microgaming
40 Mega Clover,99,0,EGT,MX,2021-02-12,40megaclover,egt
Horus Temple,100,0,GAMING1,MX,2021-02-12,horustemple,gaming1
