Name,Rank,Casinos,Provider,Market,Date,NameInternal,ProviderInternal
Crystal Ball,25,38,Gamomat,NZ,2021-02-25,crystalball,gamomat
Thunderstruck II,26,72,Microgaming,NZ,2021-02-25,thunderstruckii,microgaming
Legacy of Dead,27,77,Play'n Go,NZ,2021-02-25,legacyofdead,playngo
TikiPop,28,26,AvatarUX Studios,NZ,2021-02-25,tikipop,avataruxstudios
Gold Vein,29,55,Booming Games,NZ,2021-02-25,goldvein,boominggames
Razor Shark,30,43,Push Gaming,NZ,2021-02-25,razorshark,pushgaming
Adventures Of Doubloon Island,31,36,Triple Edge Studios,NZ,2021-02-25,adventuresofdoubloonisland,tripleedgestudios
Monopoly Live,32,32,Evolution Gaming,NZ,2021-02-25,monopolylive,evolutiongaming
Agent Jane Blonde Returns,33,62,Stormcraft Studios,NZ,2021-02-25,agentjaneblondereturns,stormcraftstudios
Wild Diamond 7x,34,41,Booming Games,NZ,2021-02-25,wilddiamond7x,boominggames
Sticky Diamonds,35,37,Gamomat,NZ,2021-02-25,stickydiamonds,gamomat
Fancy Fruits Respins Of Amun-Re,36,30,Gamomat,NZ,2021-02-25,fancyfruitsrespinsofamunre,gamomat
Fortunium,37,76,Stormcraft Studios,NZ,2021-02-25,fortunium,stormcraftstudios
Jewel Scarabs,38,65,Red Tiger,NZ,2021-02-25,jewelscarabs,redtiger
Royal Seven XXL,39,36,Gamomat,NZ,2021-02-25,royalsevenxxl,gamomat
